"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.128001592451206,2,145,6.68994864269993,"Recombinational repair "," http://amigo.geneontology.org/amigo/term/GO:0000725"," RECQL  PARP1"
0.128001592451206,3,354,4.11034980165885,"DNA recombination "," http://amigo.geneontology.org/amigo/term/GO:0006310"," RECQL  PARP1  PRKDC"
0.128001592451206,1,18,26.9456264775414,"Neuron cell-cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0007158"," CDK5R1"
0.128001592451206,1,18,26.9456264775414,"Response to water "," http://amigo.geneontology.org/amigo/term/GO:0009415"," PKD2"
0.128001592451206,1,18,26.9456264775414,"Negative regulation of calcium ion transport into cytosol "," http://amigo.geneontology.org/amigo/term/GO:0010523"," PKD2"
0.128001592451206,1,18,26.9456264775414,"Lipoxygenase pathway "," http://amigo.geneontology.org/amigo/term/GO:0019372"," HPGD"
0.128001592451206,1,18,26.9456264775414,"Regulation of cell growth involved in cardiac muscle cell development "," http://amigo.geneontology.org/amigo/term/GO:0061050"," PIN1"
0.128001592451206,3,352,4.13370406189555,"Cellular response to peptide hormone stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071375"," GLP1R  PARP1  PRKDC"
0.128001592451206,1,18,26.9456264775414,"Cellular response to thyroid hormone stimulus "," http://amigo.geneontology.org/amigo/term/GO:0097067"," THRB"
0.128001592451206,1,18,26.9456264775414,"Negative regulation of amyloid-beta formation "," http://amigo.geneontology.org/amigo/term/GO:1902430"," PIN1"
0.128001592451206,1,18,26.9456264775414,"Positive regulation of telomere capping "," http://amigo.geneontology.org/amigo/term/GO:1904355"," TNKS2"
0.128814367053179,4,611,3.17526203990668,"Regulation of secretion by cell "," http://amigo.geneontology.org/amigo/term/GO:1903530"," PIK3C3  GLP1R  RAB9A  CACNA1C"
0.12916467695608,2,147,6.59892893327544,"Regulation of protein localization to nucleus "," http://amigo.geneontology.org/amigo/term/GO:1900180"," PIN1  PARP1"
0.129801215357772,3,357,4.07580904702307,"Regulation of neuron death "," http://amigo.geneontology.org/amigo/term/GO:1901214"," PIN1  PARP1  CDK5R1"
0.131359247378996,4,616,3.14948880906328,"Cellular metal ion homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0006875"," GLP1R  PKD2  HTT  CACNA1C"
0.131988151011909,1,19,25.5274356103024,"Ribosomal small subunit assembly "," http://amigo.geneontology.org/amigo/term/GO:0000028"," PRKDC"
0.131988151011909,1,19,25.5274356103024,"G protein-coupled acetylcholine receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007213"," CDK5R1"
0.131988151011909,3,362,4.01951334195368,"Macroautophagy "," http://amigo.geneontology.org/amigo/term/GO:0016236"," PIK3C3  CDK5R1  HTT"
0.131988151011909,1,19,25.5274356103024,"Ovulation "," http://amigo.geneontology.org/amigo/term/GO:0030728"," HPGD"
0.131988151011909,1,19,25.5274356103024,"Response to magnesium ion "," http://amigo.geneontology.org/amigo/term/GO:0032026"," CCND1"
0.131988151011909,6,1222,2.38144652993001,"Regulation of organelle organization "," http://amigo.geneontology.org/amigo/term/GO:0033043"," TNKS2  PIN1  PARP1  CDK5R1  HTT  ATXN2"
0.131988151011909,1,19,25.5274356103024,"Phosphorylation of RNA polymerase II C-terminal domain "," http://amigo.geneontology.org/amigo/term/GO:0070816"," CCNH"
0.131988151011909,1,19,25.5274356103024,"Cellular response to fluid shear stress "," http://amigo.geneontology.org/amigo/term/GO:0071498"," PKD2"
0.131988151011909,1,19,25.5274356103024,"Kidney mesenchyme development "," http://amigo.geneontology.org/amigo/term/GO:0072074"," PKD2"
0.132076988602456,2,151,6.42412286881781,"Female gamete generation "," http://amigo.geneontology.org/amigo/term/GO:0007292"," CCNB2  HPGD"
0.132076988602456,2,151,6.42412286881781,"Regulation of type I interferon production "," http://amigo.geneontology.org/amigo/term/GO:0032479"," PIN1  PRKDC"
0.132076988602456,2,151,6.42412286881781,"Type I interferon production "," http://amigo.geneontology.org/amigo/term/GO:0032606"," PIN1  PRKDC"
0.132747198280204,4,623,3.1141012943547,"Small molecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0044283"," GLS  EPHX2  PDXK  HPGD"
0.134486460154007,2,153,6.34014740648032,"Liver development "," http://amigo.geneontology.org/amigo/term/GO:0001889"," CCND1  PKD2"
0.134486460154007,2,153,6.34014740648032,"Response to purine-containing compound "," http://amigo.geneontology.org/amigo/term/GO:0014074"," PKD2  KCNE1"
0.134486460154007,7,1563,2.17220021508011,"Positive regulation of protein metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051247"," THPO  VRK3  CCND1  PKD2  PIN1  CDK5R1  PRKDC"
0.134699543751597,1,20,24.2510638297872,"Epoxygenase P450 pathway "," http://amigo.geneontology.org/amigo/term/GO:0019373"," EPHX2"
0.134699543751597,1,20,24.2510638297872,"Smooth muscle tissue development "," http://amigo.geneontology.org/amigo/term/GO:0048745"," PKD2"
0.134699543751597,1,20,24.2510638297872,"Protein heterotetramerization "," http://amigo.geneontology.org/amigo/term/GO:0051290"," PKD2"
0.134699543751597,1,20,24.2510638297872,"Regulation of mitochondrial depolarization "," http://amigo.geneontology.org/amigo/term/GO:0051900"," PARP1"
0.134699543751597,1,20,24.2510638297872,"Mammary gland alveolus development "," http://amigo.geneontology.org/amigo/term/GO:0060749"," CCND1"
0.134699543751597,1,20,24.2510638297872,"Mammary gland lobule development "," http://amigo.geneontology.org/amigo/term/GO:0061377"," CCND1"
0.134699543751597,1,20,24.2510638297872,"Metanephric nephron tubule development "," http://amigo.geneontology.org/amigo/term/GO:0072234"," PKD2"
0.134699543751597,1,20,24.2510638297872,"Regulation of cAMP-dependent protein kinase activity "," http://amigo.geneontology.org/amigo/term/GO:2000479"," HTT"
0.136118139697294,3,371,3.92200493204106,"Protein dephosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0006470"," VRK3  PIN1  HTT"
0.13653287371455,2,156,6.21822149481724,"Hepaticobiliary system development "," http://amigo.geneontology.org/amigo/term/GO:0061008"," CCND1  PKD2"
0.137079969781538,3,376,3.86985061113626,"Response to hypoxia "," http://amigo.geneontology.org/amigo/term/GO:0001666"," CA9  PIN1  PDK1"
0.137079969781538,4,639,3.03612692704691,"DNA repair "," http://amigo.geneontology.org/amigo/term/GO:0006281"," RECQL  CCNH  PARP1  PRKDC"
0.137079969781538,1,21,23.096251266464,"Axonal fasciculation "," http://amigo.geneontology.org/amigo/term/GO:0007413"," CDK5R1"
0.137079969781538,1,21,23.096251266464,"Mating behavior "," http://amigo.geneontology.org/amigo/term/GO:0007617"," THRB"
0.137079969781538,2,157,6.17861498848082,"Response to UV "," http://amigo.geneontology.org/amigo/term/GO:0009411"," CCND1  PARP1"
0.137079969781538,4,640,3.0313829787234,"Developmental growth "," http://amigo.geneontology.org/amigo/term/GO:0048589"," TNKS2  PIN1  CDK5R1  PRKDC"
0.137079969781538,2,157,6.17861498848082,"Regulation of smooth muscle cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0048660"," HPGD  PRKDC"
0.137079969781538,1,21,23.096251266464,"Positive regulation of SMAD protein signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0060391"," PARP1"
0.137079969781538,3,375,3.88017021276596,"Cellular response to chemical stress "," http://amigo.geneontology.org/amigo/term/GO:0062197"," PKD2  PARP1  PDK1"
0.137079969781538,1,21,23.096251266464,"Neuron projection fasciculation "," http://amigo.geneontology.org/amigo/term/GO:0106030"," CDK5R1"
0.137079969781538,1,21,23.096251266464,"Negative regulation of purine nucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1900543"," PARP1"
0.137079969781538,1,21,23.096251266464,"Regulation of delayed rectifier potassium channel activity "," http://amigo.geneontology.org/amigo/term/GO:1902259"," KCNE1"
0.137079969781538,1,21,23.096251266464,"Negative regulation of amyloid precursor protein catabolic process "," http://amigo.geneontology.org/amigo/term/GO:1902992"," PIN1"
0.137079969781538,1,21,23.096251266464,"Negative regulation of cellular senescence "," http://amigo.geneontology.org/amigo/term/GO:2000773"," PRKDC"
0.137079969781538,1,21,23.096251266464,"Regulation of ATP biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:2001169"," PARP1"
0.137903227788716,2,160,6.06276595744681,"Sensory perception of sound "," http://amigo.geneontology.org/amigo/term/GO:0007605"," THRB  KCNE1"
0.137903227788716,2,160,6.06276595744681,"Hindbrain development "," http://amigo.geneontology.org/amigo/term/GO:0030902"," CDK5R1  SCN5A"
0.137903227788716,2,160,6.06276595744681,"Negative regulation of ion transport "," http://amigo.geneontology.org/amigo/term/GO:0043271"," PKD2  KCNE1"
0.137903227788716,2,160,6.06276595744681,"Smooth muscle cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0048659"," HPGD  PRKDC"
0.137903227788716,2,160,6.06276595744681,"Negative regulation of DNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051053"," TNKS2  PARP1"
0.138688021711752,5,940,2.57990040742417,"Sexual reproduction "," http://amigo.geneontology.org/amigo/term/GO:0019953"," ARSA  CCNA1  THRB  CCNB2  HPGD"
0.13901021996317,1,22,22.0464216634429,"Acetyl-CoA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006085"," PDK1"
0.13901021996317,3,382,3.80906761724407,"Transmembrane receptor protein serine/threonine kinase signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007178"," PIN1  PARP1  HPGD"
0.13901021996317,1,22,22.0464216634429,"Glutamine family amino acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009084"," GLS"
0.13901021996317,1,22,22.0464216634429,"Signal transduction involved in regulation of gene expression "," http://amigo.geneontology.org/amigo/term/GO:0023019"," PARP1"
0.13901021996317,1,22,22.0464216634429,"Positive regulation of cyclase activity "," http://amigo.geneontology.org/amigo/term/GO:0031281"," CACNA1C"
0.13901021996317,1,22,22.0464216634429,"Myelin assembly "," http://amigo.geneontology.org/amigo/term/GO:0032288"," PMP22"
0.13901021996317,1,22,22.0464216634429,"Rab protein signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0032482"," RAB9A"
0.13901021996317,1,22,22.0464216634429,"Positive regulation of phosphoprotein phosphatase activity "," http://amigo.geneontology.org/amigo/term/GO:0032516"," VRK3"
0.13901021996317,2,162,5.98791699500919,"Negative regulation of MAPK cascade "," http://amigo.geneontology.org/amigo/term/GO:0043409"," VRK3  PIN1"
0.13901021996317,1,22,22.0464216634429,"Negative regulation of nucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0045980"," PARP1"
0.13901021996317,1,22,22.0464216634429,"Response to corticosterone "," http://amigo.geneontology.org/amigo/term/GO:0051412"," CCND1"
0.13901021996317,1,22,22.0464216634429,"Negative regulation of potassium ion transmembrane transporter activity "," http://amigo.geneontology.org/amigo/term/GO:1901017"," KCNE1"
0.140375788496188,1,23,21.0878815911193,"Mitochondrial genome maintenance "," http://amigo.geneontology.org/amigo/term/GO:0000002"," PARP1"
0.140375788496188,1,23,21.0878815911193,"Nucleotide-excision repair, DNA damage recognition "," http://amigo.geneontology.org/amigo/term/GO:0000715"," PARP1"
0.140375788496188,1,23,21.0878815911193,"Lymphoid progenitor cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0002320"," PRKDC"
0.140375788496188,2,165,5.87904577691812,"Regulation of muscle contraction "," http://amigo.geneontology.org/amigo/term/GO:0006937"," SCN5A  CACNA1C"
0.140375788496188,3,389,3.74052398402888,"Protein secretion "," http://amigo.geneontology.org/amigo/term/GO:0009306"," PIK3C3  GLP1R  CACNA1C"
0.140375788496188,1,23,21.0878815911193,"Regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion "," http://amigo.geneontology.org/amigo/term/GO:0010881"," CACNA1C"
0.140375788496188,1,23,21.0878815911193,"Layer formation in cerebral cortex "," http://amigo.geneontology.org/amigo/term/GO:0021819"," CDK5R1"
0.140375788496188,1,23,21.0878815911193,"P-body assembly "," http://amigo.geneontology.org/amigo/term/GO:0033962"," ATXN2"
0.140375788496188,3,390,3.73093289689034,"Establishment of protein localization to extracellular region "," http://amigo.geneontology.org/amigo/term/GO:0035592"," PIK3C3  GLP1R  CACNA1C"
0.140375788496188,1,23,21.0878815911193,"Megakaryocyte development "," http://amigo.geneontology.org/amigo/term/GO:0035855"," THPO"
0.140375788496188,1,23,21.0878815911193,"Regulation of respiratory gaseous exchange "," http://amigo.geneontology.org/amigo/term/GO:0043576"," GLS"
0.140375788496188,1,23,21.0878815911193,"Positive regulation of cilium assembly "," http://amigo.geneontology.org/amigo/term/GO:0045724"," HTT"
0.140375788496188,1,23,21.0878815911193,"Positive regulation of lyase activity "," http://amigo.geneontology.org/amigo/term/GO:0051349"," CACNA1C"
0.140375788496188,1,23,21.0878815911193,"Lung epithelial cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0060487"," THRB"
0.140375788496188,1,23,21.0878815911193,"Cellular response to zinc ion "," http://amigo.geneontology.org/amigo/term/GO:0071294"," PARP1"
0.140375788496188,1,23,21.0878815911193,"Metanephric tubule development "," http://amigo.geneontology.org/amigo/term/GO:0072170"," PKD2"
0.140375788496188,1,23,21.0878815911193,"Metanephric nephron epithelium development "," http://amigo.geneontology.org/amigo/term/GO:0072243"," PKD2"
0.140375788496188,4,655,2.96196199447783,"Apoptotic signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0097190"," PARP1  PDK1  HTT  PRKDC"
0.140375788496188,1,23,21.0878815911193,"Fatty acid derivative catabolic process "," http://amigo.geneontology.org/amigo/term/GO:1901569"," HPGD"
0.140375788496188,1,23,21.0878815911193,"Positive regulation of stem cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:2000648"," THPO"
0.140555332347071,2,167,5.80863804306281,"Regulation of G1/S transition of mitotic cell cycle "," http://amigo.geneontology.org/amigo/term/GO:2000045"," CCND1  PKD2"
0.140651749306382,3,391,3.72139086902106,"Response to decreased oxygen levels "," http://amigo.geneontology.org/amigo/term/GO:0036293"," CA9  PIN1  PDK1"
0.14104889450681,4,661,2.93507580390768,"Embryo development ending in birth or egg hatching "," http://amigo.geneontology.org/amigo/term/GO:0009792"," PKD2  CCNB2  CDK5R1  PRKDC"
0.141071303875223,3,392,3.71189752496743,"Non-membrane-bounded organelle assembly "," http://amigo.geneontology.org/amigo/term/GO:0140694"," CCNB2  ATXN2  PRKDC"
0.142609543549986,3,394,3.69305540555136,"Muscle tissue development "," http://amigo.geneontology.org/amigo/term/GO:0060537"," PKD2  PIN1  SCN5A"
0.143634186977682,1,24,20.209219858156,"Glutamine metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006541"," GLS"
0.143634186977682,1,24,20.209219858156,"Response to leptin "," http://amigo.geneontology.org/amigo/term/GO:0044321"," CCND1"
0.143634186977682,1,24,20.209219858156,"Mitochondrial depolarization "," http://amigo.geneontology.org/amigo/term/GO:0051882"," PARP1"
0.143634186977682,1,24,20.209219858156,"Lung cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0060479"," THRB"
0.143634186977682,1,24,20.209219858156,"Hematopoietic stem cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0071425"," THPO"
0.143634186977682,3,397,3.66514818586205,"Protein localization to extracellular region "," http://amigo.geneontology.org/amigo/term/GO:0071692"," PIK3C3  GLP1R  CACNA1C"
0.143634186977682,1,24,20.209219858156,"Positive regulation of transcription regulatory region DNA binding "," http://amigo.geneontology.org/amigo/term/GO:2000679"," PARP1"
0.144564165521932,4,670,2.89564941251191,"Regulation of secretion "," http://amigo.geneontology.org/amigo/term/GO:0051046"," PIK3C3  GLP1R  RAB9A  CACNA1C"
0.145050769464162,2,172,5.63978228599703,"Receptor signaling pathway via JAK-STAT "," http://amigo.geneontology.org/amigo/term/GO:0007259"," PKD2  CDK5R1"
0.146085874040303,2,173,5.60718238839011,"Fatty acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006633"," EPHX2  HPGD"
0.146085874040303,2,173,5.60718238839011,"Regulation of macroautophagy "," http://amigo.geneontology.org/amigo/term/GO:0016241"," CDK5R1  HTT"
0.14632330434345,5,978,2.47965887830135,"Microtubule-based process "," http://amigo.geneontology.org/amigo/term/GO:0007017"," PKD2  CCNB2  CDK5R1  HTT  TUBB"
0.14632330434345,1,25,19.4008510638298,"Protein autoprocessing "," http://amigo.geneontology.org/amigo/term/GO:0016540"," PARP1"
0.14632330434345,5,979,2.47712602960033,"Cellular homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0019725"," GLP1R  PKD2  CA7  HTT  CACNA1C"
0.14632330434345,1,25,19.4008510638298,"Platelet formation "," http://amigo.geneontology.org/amigo/term/GO:0030220"," PRKDC"
0.14632330434345,1,25,19.4008510638298,"Platelet morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0036344"," PRKDC"
0.14632330434345,2,174,5.57495720224994,"Positive regulation of developmental growth "," http://amigo.geneontology.org/amigo/term/GO:0048639"," PIN1  PRKDC"
0.14632330434345,3,403,3.61058022279711,"Regulation of DNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051052"," TNKS2  PARP1  PRKDC"
0.14632330434345,2,174,5.57495720224994,"Positive regulation of canonical Wnt signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0090263"," TNKS2  PIN1"
0.14632330434345,4,677,2.86570916747855,"Cell surface receptor signaling pathway involved in cell-cell signaling "," http://amigo.geneontology.org/amigo/term/GO:1905114"," TNKS2  CCND1  PKD2  PIN1"
0.146742249372729,2,175,5.54310030395137,"Response to corticosteroid "," http://amigo.geneontology.org/amigo/term/GO:0031960"," CCND1  PARP1"
0.148233262603629,5,985,2.46203693703424,"Growth "," http://amigo.geneontology.org/amigo/term/GO:0040007"," TNKS2  PIN1  CCNB2  CDK5R1  PRKDC"
0.148233262603629,4,681,2.84887680819821,"Organophosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0090407"," PIK3C3  PARP1  PDK1  PDXK"
0.148613321702996,1,26,18.6546644844517,"Ionotropic glutamate receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0035235"," CDK5R1"
0.148613321702996,2,177,5.4804664022118,"Sodium ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0035725"," PKD2  SCN5A"
0.148613321702996,1,26,18.6546644844517,"Regulation of DNA methylation "," http://amigo.geneontology.org/amigo/term/GO:0044030"," PARP1"
0.148613321702996,3,409,3.55761327576341,"Epithelial cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0050673"," CCND1  SCN5A  PRKDC"
0.148613321702996,1,26,18.6546644844517,"Cytoplasmic sequestering of protein "," http://amigo.geneontology.org/amigo/term/GO:0051220"," PKD2"
0.148613321702996,1,26,18.6546644844517,"Renal system vasculature development "," http://amigo.geneontology.org/amigo/term/GO:0061437"," PKD2"
0.148613321702996,1,26,18.6546644844517,"Kidney vasculature development "," http://amigo.geneontology.org/amigo/term/GO:0061440"," PKD2"
0.148613321702996,1,26,18.6546644844517,"Metanephric nephron morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0072273"," PKD2"
0.148613321702996,1,26,18.6546644844517,"Negative regulation of potassium ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1901380"," KCNE1"
0.148613321702996,6,1313,2.2163957803309,"Cellular response to oxygen-containing compound "," http://amigo.geneontology.org/amigo/term/GO:1901701"," GLP1R  PKD2  PARP1  CDK5R1  KCNE1  PRKDC"
0.148613321702996,1,26,18.6546644844517,"Regulation of oxidative stress-induced neuron death "," http://amigo.geneontology.org/amigo/term/GO:1903203"," PARP1"
0.149438568124598,2,179,5.41923214073458,"Response to nutrient "," http://amigo.geneontology.org/amigo/term/GO:0007584"," ARSA  CCND1"
0.150689619111487,2,180,5.38912529550827,"Cytokinesis "," http://amigo.geneontology.org/amigo/term/GO:0000910"," PIK3C3  PIN1"
0.150846393263638,4,690,2.81171754548258,"Metal ion homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0055065"," GLP1R  PKD2  HTT  CACNA1C"
0.150889394729758,1,27,17.9637509850276,"Physiological muscle hypertrophy "," http://amigo.geneontology.org/amigo/term/GO:0003298"," PIN1"
0.150889394729758,1,27,17.9637509850276,"Physiological cardiac muscle hypertrophy "," http://amigo.geneontology.org/amigo/term/GO:0003301"," PIN1"
0.150889394729758,3,414,3.51464693185322,"Fatty acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006631"," EPHX2  PDK1  HPGD"
0.150889394729758,1,27,17.9637509850276,"Response to auditory stimulus "," http://amigo.geneontology.org/amigo/term/GO:0010996"," HTT"
0.150889394729758,2,181,5.35935112260491,"Sensory perception of mechanical stimulus "," http://amigo.geneontology.org/amigo/term/GO:0050954"," THRB  KCNE1"
0.150889394729758,2,182,5.32990413841478,"Positive regulation of binding "," http://amigo.geneontology.org/amigo/term/GO:0051099"," PIN1  PARP1"
0.150889394729758,1,27,17.9637509850276,"Cell growth involved in cardiac muscle cell development "," http://amigo.geneontology.org/amigo/term/GO:0061049"," PIN1"
0.150889394729758,1,27,17.9637509850276,"Metanephric epithelium development "," http://amigo.geneontology.org/amigo/term/GO:0072207"," PKD2"
0.150889394729758,1,27,17.9637509850276,"Response to thyroid hormone "," http://amigo.geneontology.org/amigo/term/GO:0097066"," THRB"
0.150889394729758,1,27,17.9637509850276,"Regulation of cardiac muscle cell action potential "," http://amigo.geneontology.org/amigo/term/GO:0098901"," CACNA1C"
0.150889394729758,1,27,17.9637509850276,"Regulation of telomere capping "," http://amigo.geneontology.org/amigo/term/GO:1904353"," TNKS2"
0.151329693971779,3,417,3.48936170212766,"Regulation of actin filament-based process "," http://amigo.geneontology.org/amigo/term/GO:0032970"," CDK5R1  SCN5A  CACNA1C"
0.151329693971779,3,417,3.48936170212766,"Positive regulation of protein kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0045860"," CCND1  PKD2  CDK5R1"
0.151927624745389,5,1005,2.41304117709326,"Cellular response to DNA damage stimulus "," http://amigo.geneontology.org/amigo/term/GO:0006974"," RECQL  CCND1  CCNH  PARP1  PRKDC"
0.151927624745389,1,28,17.322188449848,"Male meiosis I "," http://amigo.geneontology.org/amigo/term/GO:0007141"," CCNA1"
0.151927624745389,2,185,5.24347326049454,"Cell recognition "," http://amigo.geneontology.org/amigo/term/GO:0008037"," ARSA  CDK5R1"
0.151927624745389,1,28,17.322188449848,"Regulation of cardiac muscle contraction by calcium ion signaling "," http://amigo.geneontology.org/amigo/term/GO:0010882"," CACNA1C"
0.151927624745389,1,28,17.322188449848,"Positive regulation of G2/M transition of mitotic cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0010971"," CCND1"
0.151927624745389,2,184,5.27197039777983,"Cytosolic transport "," http://amigo.geneontology.org/amigo/term/GO:0016482"," PIK3C3  RAB9A"
0.151927624745389,1,28,17.322188449848,"Mammary gland epithelial cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0033598"," CCND1"
0.151927624745389,1,28,17.322188449848,"Toll-like receptor 9 signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0034162"," PIK3C3"
0.151927624745389,1,28,17.322188449848,"Serine phosphorylation of STAT protein "," http://amigo.geneontology.org/amigo/term/GO:0042501"," CDK5R1"
0.151927624745389,1,28,17.322188449848,"Benzene-containing compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0042537"," EPHX2"
0.151927624745389,1,28,17.322188449848,"Negative regulation of receptor-mediated endocytosis "," http://amigo.geneontology.org/amigo/term/GO:0048261"," ATXN2"
0.151927624745389,1,28,17.322188449848,"Regulation of ryanodine-sensitive calcium-release channel activity "," http://amigo.geneontology.org/amigo/term/GO:0060314"," PKD2"
0.151927624745389,3,419,3.47270603767836,"Response to oxygen levels "," http://amigo.geneontology.org/amigo/term/GO:0070482"," CA9  PIN1  PDK1"
0.151927624745389,1,28,17.322188449848,"Negative regulation of cell aging "," http://amigo.geneontology.org/amigo/term/GO:0090344"," PRKDC"
0.151927624745389,3,421,3.45620862182241,"Cellular response to peptide "," http://amigo.geneontology.org/amigo/term/GO:1901653"," GLP1R  PARP1  PRKDC"
0.151927624745389,1,28,17.322188449848,"Regulation of oxidative stress-induced intrinsic apoptotic signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:1902175"," PARP1"
0.151927624745389,1,28,17.322188449848,"Negative regulation of ATP metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1903579"," PARP1"
0.152148311143485,2,186,5.21528254404027,"Negative regulation of cell projection organization "," http://amigo.geneontology.org/amigo/term/GO:0031345"," PMP22  CDK5R1"
0.153369339337466,2,187,5.18739333257481,"Regulation of cell division "," http://amigo.geneontology.org/amigo/term/GO:0051302"," PIK3C3  PIN1"
0.154679193748513,1,29,16.7248716067498,"Nucleotide-excision repair, preincision complex stabilization "," http://amigo.geneontology.org/amigo/term/GO:0006293"," PARP1"
0.154679193748513,1,29,16.7248716067498,"Nucleotide-excision repair, DNA incision, 3 -to lesion "," http://amigo.geneontology.org/amigo/term/GO:0006295"," PARP1"
0.154679193748513,1,29,16.7248716067498,"Vitamin biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009110"," PDXK"
0.154679193748513,1,29,16.7248716067498,"Ether metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0018904"," EPHX2"
0.154679193748513,1,29,16.7248716067498,"Reproductive behavior "," http://amigo.geneontology.org/amigo/term/GO:0019098"," THRB"
0.154679193748513,1,29,16.7248716067498,"Stress granule assembly "," http://amigo.geneontology.org/amigo/term/GO:0034063"," ATXN2"
0.154679193748513,1,29,16.7248716067498,"Camera-type eye photoreceptor cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0060219"," THRB"
0.154679193748513,1,29,16.7248716067498,"Placenta blood vessel development "," http://amigo.geneontology.org/amigo/term/GO:0060674"," PKD2"
0.154679193748513,1,29,16.7248716067498,"Cell communication by electrical coupling involved in cardiac conduction "," http://amigo.geneontology.org/amigo/term/GO:0086064"," CACNA1C"
0.157460559246314,4,715,2.71340574319298,"Cellular response to hormone stimulus "," http://amigo.geneontology.org/amigo/term/GO:0032870"," GLP1R  PARP1  THRB  PRKDC"
0.158177425160098,1,30,16.1673758865248,"Nucleotide-excision repair, DNA duplex unwinding "," http://amigo.geneontology.org/amigo/term/GO:0000717"," PARP1"
0.158177425160098,1,30,16.1673758865248,"T cell lineage commitment "," http://amigo.geneontology.org/amigo/term/GO:0002360"," PRKDC"
0.158177425160098,1,30,16.1673758865248,"Female meiotic nuclear division "," http://amigo.geneontology.org/amigo/term/GO:0007143"," CCNB2"
0.158177425160098,2,193,5.02612721860875,"Purine ribonucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009152"," PARP1  PDK1"
0.158177425160098,1,30,16.1673758865248,"Regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum "," http://amigo.geneontology.org/amigo/term/GO:0010880"," CACNA1C"
0.158177425160098,1,30,16.1673758865248,"Neuron death in response to oxidative stress "," http://amigo.geneontology.org/amigo/term/GO:0036475"," PARP1"
0.158177425160098,1,30,16.1673758865248,"Protein heterooligomerization "," http://amigo.geneontology.org/amigo/term/GO:0051291"," PKD2"
0.16083635560133,2,195,4.97457719585379,"Regulation of cell cycle G1/S phase transition "," http://amigo.geneontology.org/amigo/term/GO:1902806"," CCND1  PKD2"
0.16172053637426,1,31,15.6458476321208,"Establishment of mitotic spindle orientation "," http://amigo.geneontology.org/amigo/term/GO:0000132"," HTT"
0.16172053637426,2,196,4.94919669995658,"Positive regulation of epithelial cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0050679"," CCND1  SCN5A"
